code_de_la_subdivision_canadienne-canadian_subdivision_code,région_de_tri_d'acheminement-forward_sortation_area,code_de_genre-gender_group_code,compte_unique_du_bénéficiaire-unique_beneficiary_count
AB,T2E,102,4900
AB,T2E,103,X
AB,T2G,101,1940
AB,T2G,102,2470
AB,T2G,103,X
AB,T2H,101,1290
AB,T2H,102,1330
AB,T2H,103,X
AB,T2J,101,4680
AB,T2J,102,4590
AB,T2J,103,X
AB,T2K,-1,X
AB,T2K,101,4520
AB,T2K,102,4830
AB,T2K,103,X
AB,T2L,101,1280
AB,T2L,102,1460
AB,T2L,103,X
AB,T2M,101,2460
AB,T2M,102,2760
AB,T2M,103,X
AB,T2N,101,2430
AB,T2N,102,2440
AB,T2N,103,X
AB,T2P,101,1770
AB,T2P,102,2140
AB,T2P,103,X
AB,T2R,101,2270
AB,T2R,102,2550
AB,T2R,103,X
AB,T2S,101,1730
AB,T2S,102,1610
AB,T2S,103,X
AB,T2T,101,3360
AB,T2T,102,3280
AB,T2T,103,X
AB,T2V,-1,X
AB,T2V,101,3780
AB,T2V,102,3690
AB,T2V,103,X
AB,T2W,101,5020
AB,T2W,102,5060
AB,T2W,103,X
AB,T2X,101,6380
AB,T2X,102,5700
AB,T2Y,101,8120
AB,T2Y,102,7450
AB,T2Y,103,X
AB,T2Z,-1,X
AB,T2Z,101,8570
AB,T2Z,102,7770
AB,T2Z,103,X
AB,T3A,101,5710
AB,T3A,102,5610
AB,T3A,103,X
AB,T3B,101,4100
AB,T3B,102,4130
AB,T3B,103,X
AB,T3C,-1,X
AB,T3C,101,3300
AB,T3C,102,3290
AB,T3C,103,X
AB,T3E,101,4760
AB,T3E,102,4540
AB,T3E,103,X
AB,T3G,101,6540
AB,T3G,102,6300
AB,T3G,103,X
AB,T3H,101,7280
AB,T3H,102,6720
AB,T3H,103,X
AB,T3J,101,12760
AB,T3J,102,13690
AB,T3J,103,X
AB,T3K,101,10680
AB,T3K,102,10490
AB,T3K,103,X
AB,T3L,101,2890
AB,T3L,102,2490
AB,T3L,103,X
AB,T3M,-1,X
AB,T3M,101,5830
AB,T3M,102,4890
AB,T3M,103,X
AB,T3N,-1,X
AB,T3N,101,4650
AB,T3N,102,4450
AB,T3N,103,X
AB,T3P,101,2880
AB,T3P,102,2660
AB,T3P,103,X
AB,T3R,101,3830
AB,T3R,102,3570
AB,T3S,101,40
AB,T3S,102,50
AB,T3T,101,210
AB,T3T,102,200
AB,T3Y,101,X
AB,T3Z,101,1000
AB,T3Z,102,990
AB,T3Z,103,X
AB,T4A,101,2370
AB,T4A,102,2070
AB,T4A,103,X
AB,T4B,-1,X
AB,T4B,101,6870
AB,T4B,102,6010
AB,T4B,103,X
AB,T4C,-1,X
AB,T4C,101,4240
AB,T4C,102,3510
AB,T4E,101,490
AB,T4E,102,510
AB,T4E,103,X
AB,T4G,101,1210
AB,T4G,102,1290
AB,T4H,101,1250
AB,T4H,102,1190
AB,T4J,101,1170
AB,T4J,102,1240
AB,T4J,103,X
AB,T4K,102,X
AB,T4L,101,1860
AB,T4L,102,1820
AB,T4L,103,X
AB,T4M,101,840
AB,T4M,102,950
AB,T4N,101,4070
AB,T4N,102,4640
AB,T4N,103,X
AB,T4P,101,4360
AB,T4P,102,4660
AB,T4P,103,X
AB,T4R,-1,X
AB,T4R,101,4370
AB,T4R,102,4280
AB,T4R,103,X
AB,T4S,101,2800
AB,T4S,102,2910
AB,T4T,101,1790
AB,T4T,102,2020
AB,T4V,101,2170
AB,T4V,102,2120
AB,T4X,101,2830
AB,T4X,102,2650
AB,T4Z,102,X
AB,T5A,101,4490
AB,T5A,102,4830
AB,T5A,103,X
AB,T5B,101,2430
AB,T5B,102,2990
AB,T5B,103,X
AB,T5C,-1,X
AB,T5C,101,2080
AB,T5C,102,2480
AB,T5C,103,X
AB,T5E,101,4210
AB,T5E,102,4760
AB,T5E,103,X
AB,T5G,101,1930
AB,T5G,102,2510
AB,T5G,103,X
AB,T5H,101,4140
AB,T5H,102,6280
AB,T5H,103,X
AB,T5J,101,860
AB,T5J,102,1050
AB,T5J,103,X
AB,T5K,101,2460
AB,T5K,102,2950
AB,T5K,103,X
AB,T5L,101,2330
AB,T5L,102,2550
AB,T5L,103,X
AB,T5M,101,1860
AB,T5M,102,2080
AB,T5M,103,X
AB,T5N,101,1620
AB,T5N,102,1570
AB,T5N,103,X
AB,T5P,101,3150
AB,T5P,102,3580
AB,T5P,103,X
AB,T5R,101,2800
AB,T5R,102,2840
AB,T5R,103,X
AB,T5S,101,820
AB,T5S,102,810
AB,T5T,101,10670
AB,T5T,102,9900
AB,T5T,103,X
AB,T5V,101,40
AB,T5V,102,80
AB,T5W,101,2730
AB,T5W,102,3100
AB,T5W,103,X
AB,T5X,101,5360
AB,T5X,102,5610
AB,T5X,103,X
AB,T5Y,101,7080
AB,T5Y,102,7050
AB,T5Y,103,X
AB,T5Z,101,4410
AB,T5Z,102,4420
AB,T5Z,103,X
AB,T6A,101,1510
AB,T6A,102,1680
AB,T6A,103,X
AB,T6B,101,1020
AB,T6B,102,1090
AB,T6B,103,X
AB,T6C,-1,X
AB,T6C,101,2130
AB,T6C,102,2390
AB,T6C,103,X
AB,T6E,101,2800
AB,T6E,102,3080
AB,T6E,103,X
AB,T6G,101,940
AB,T6G,102,990
AB,T6G,103,X
AB,T6H,101,3060
AB,T6H,102,3240
AB,T6H,103,X
AB,T6I,101,X
AB,T6J,101,5130
AB,T6J,102,5240
AB,T6J,103,X
AB,T6K,-1,X
AB,T6K,101,3660
AB,T6K,102,4020
AB,T6K,103,X
AB,T6L,101,6750
AB,T6L,102,7080
AB,T6L,103,X
AB,T6M,101,3870
AB,T6M,102,3610
AB,T6M,103,X
AB,T6N,101,X
AB,T6N,102,X
AB,T6P,101,240
AB,T6P,102,300
AB,T6R,-1,X
AB,T6R,101,4790
AB,T6R,102,4460
AB,T6R,103,X
AB,T6S,101,X
AB,T6S,102,20
AB,T6T,101,6990
AB,T6T,102,7340
AB,T6T,103,X
AB,T6V,101,2860
AB,T6V,102,2730
AB,T6W,-1,X
AB,T6W,101,9480
AB,T6W,102,8680
AB,T6W,103,X
AB,T6X,-1,X
AB,T6X,101,6460
AB,T6X,102,6070
AB,T6X,103,X
AB,T6Y,101,30
AB,T6Y,102,20
AB,T7A,101,1490
AB,T7A,102,1790
AB,T7A,103,X
AB,T7E,101,1550
AB,T7E,102,1650
AB,T7G,101,X
AB,T7N,101,680
AB,T7N,102,670
AB,T7P,101,690
AB,T7P,102,720
AB,T7P,103,X
AB,T7S,101,1640
AB,T7S,102,1710
AB,T7S,103,X
AB,T7V,-1,X
AB,T7V,101,1330
AB,T7V,102,1320
AB,T7V,103,X
AB,T7X,-1,X
AB,T7X,101,5490
AB,T7X,102,5090
AB,T7X,103,X
AB,T7Y,101,1750
AB,T7Y,102,1710
AB,T7Z,101,2110
AB,T7Z,102,1980
AB,T7Z,103,X
AB,T8A,101,4240
AB,T8A,102,3890
AB,T8A,103,X
AB,T8B,101,680
AB,T8B,102,680
AB,T8B,103,X
AB,T8C,101,450
AB,T8C,102,420
AB,T8C,103,X
AB,T8E,101,800
AB,T8E,102,820
AB,T8G,101,450
AB,T8G,102,460
AB,T8H,101,3190
AB,T8H,102,2810
AB,T8H,103,X
AB,T8K,102,X
AB,T8L,101,3150
AB,T8L,102,2850
AB,T8L,103,X
AB,T8M,102,X
AB,T8N,101,6880
AB,T8N,102,5940
AB,T8N,103,X
AB,T8R,101,1780
AB,T8R,102,1760
AB,T8S,101,1100
AB,T8S,102,1060
AB,T8T,101,680
AB,T8T,102,670
AB,T8V,-1,X
AB,T8V,101,4860
AB,T8V,102,5700
AB,T8V,103,X
AB,T8W,101,2580
AB,T8W,102,2670
AB,T8W,103,X
AB,T8X,101,3020
AB,T8X,102,3110
AB,T8X,103,X
AB,T9A,101,1680
AB,T9A,102,1660
AB,T9C,101,600
AB,T9C,102,650
AB,T9C,103,X
AB,T9E,101,4320
AB,T9E,102,4090
AB,T9G,101,760
AB,T9G,102,820
AB,T9G,103,X
AB,T9H,101,3730
AB,T9H,102,4140
AB,T9H,103,X
AB,T9J,101,470
AB,T9J,102,430
AB,T9K,101,5020
AB,T9K,102,4130
AB,T9K,103,X
AB,T9M,101,2370
AB,T9M,102,2010
AB,T9N,-1,X
AB,T9N,101,1390
AB,T9N,102,1450
AB,T9S,101,640
AB,T9S,102,690
AB,T9V,101,2530
AB,T9V,102,2580
AB,T9W,101,790
AB,T9W,102,790
AB,T9W,103,X
AB,T9X,101,530
AB,T9X,102,550
BC,V0A,-1,X
BC,V0A,101,2120
BC,V0A,102,2220
BC,V0B,101,3550
BC,V0B,102,3330
BC,V0B,103,X
BC,V0C,101,2640
BC,V0C,102,2990
BC,V0E,101,8060
BC,V0E,102,8590
BC,V0E,103,X
BC,V0G,-1,X
BC,V0G,101,3060
BC,V0G,102,3080
BC,V0G,103,X
BC,V0H,101,5790
BC,V0H,102,5480
BC,V0H,103,X
BC,V0J,101,5480
BC,V0J,102,6680
BC,V0J,103,X
BC,V0K,101,3410
BC,V0K,102,3800
BC,V0K,103,X
BC,V0L,101,680
BC,V0L,102,860
BC,V0M,101,1170
BC,V0M,102,1180
BC,V0M,103,X
BC,V0N,-1,X
BC,V0N,101,8970
BC,V0N,102,8380
BC,V0N,103,X
BC,V0P,101,820
BC,V0P,102,890
BC,V0P,103,X
BC,V0R,-1,X
BC,V0R,101,8600
BC,V0R,102,8030
BC,V0R,103,X
BC,V0S,101,50
BC,V0S,102,70
BC,V0S,103,X
BC,V0T,101,1080
BC,V0T,102,1340
BC,V0V,101,220
BC,V0V,102,290
BC,V0W,101,40
BC,V0W,102,50
BC,V0X,101,2150
BC,V0X,102,2200
BC,V0X,103,X
BC,V1A,101,1020
BC,V1A,102,870
BC,V1B,101,2330
BC,V1B,102,2050
BC,V1C,-1,X
BC,V1C,101,2780
BC,V1C,102,2500
BC,V1C,103,X
BC,V1E,101,2200
BC,V1E,102,1990
BC,V1G,101,1780
BC,V1G,102,1880
BC,V1G,103,X
BC,V1H,101,1450
BC,V1H,102,1450
BC,V1H,103,X
BC,V1J,101,2890
BC,V1J,102,3130
BC,V1J,103,X
BC,V1K,101,1030
BC,V1K,102,1050
BC,V1K,103,X
BC,V1L,-1,X
BC,V1L,101,2450
BC,V1L,102,2340
BC,V1L,103,X
BC,V1M,101,3170
BC,V1M,102,2440
BC,V1M,103,X
BC,V1N,101,1340
BC,V1N,102,1380
BC,V1N,103,X
BC,V1P,101,1190
BC,V1P,102,1110
BC,V1R,101,940
BC,V1R,102,870
BC,V1R,103,X
BC,V1S,101,1330
BC,V1S,102,1070
BC,V1S,103,X
BC,V1T,101,3640
BC,V1T,102,3530
BC,V1T,103,X
BC,V1V,101,2870
BC,V1V,102,2420
BC,V1V,103,X
BC,V1W,101,3900
BC,V1W,102,3330
BC,V1W,103,X
BC,V1X,101,4640
BC,V1X,102,4490
BC,V1X,103,X
BC,V1Y,101,5200
BC,V1Y,102,5090
BC,V1Y,103,X
BC,V1Z,101,1910
BC,V1Z,102,1780
BC,V1Z,103,X
BC,V2A,-1,X
BC,V2A,101,4660
BC,V2A,102,4530
BC,V2A,103,X
BC,V2B,101,4530
BC,V2B,102,4600
BC,V2B,103,X
BC,V2C,-1,X
BC,V2C,101,2970
BC,V2C,102,3110
BC,V2C,103,X
BC,V2E,101,1680
BC,V2E,102,1430
BC,V2G,101,2290
BC,V2G,102,2180
BC,V2G,103,X
BC,V2H,101,760
BC,V2H,102,810
BC,V2H,103,X
BC,V2J,-1,X
BC,V2J,101,2550
BC,V2J,102,2980
BC,V2J,103,X
BC,V2K,101,2090
BC,V2K,102,2140
BC,V2L,101,1520
BC,V2L,102,1730
BC,V2L,103,X
BC,V2M,101,2780
BC,V2M,102,2720
BC,V2M,103,X
BC,V2N,101,3350
BC,V2N,102,3290
BC,V2N,103,X
BC,V2P,101,4470
BC,V2P,102,3960
BC,V2P,103,X
BC,V2R,101,5330
BC,V2R,102,4370
BC,V2R,103,X
BC,V2S,101,5660
BC,V2S,102,5090
BC,V2S,103,X
BC,V2T,101,7740
BC,V2T,102,7320
BC,V2T,103,X
BC,V2V,101,4060
BC,V2V,102,3790
BC,V2V,103,X
BC,V2W,101,2390
BC,V2W,102,2060
BC,V2X,101,5770
BC,V2X,102,5180
BC,V2X,103,X
BC,V2Y,-1,X
BC,V2Y,101,5180
BC,V2Y,102,4230
BC,V2Y,103,X
BC,V2Z,101,1550
BC,V2Z,102,1400
BC,V2Z,103,X
BC,V3A,101,4940
BC,V3A,102,4300
BC,V3A,103,X
BC,V3B,101,7170
BC,V3B,102,6500
BC,V3B,103,X
BC,V3C,101,4450
BC,V3C,102,4080
BC,V3C,103,X
BC,V3E,-1,X
BC,V3E,101,4940
BC,V3E,102,4300
BC,V3E,103,X
BC,V3G,101,2680
BC,V3G,102,2130
BC,V3H,101,3810
BC,V3H,102,3480
BC,V3H,103,X
BC,V3J,-1,X
BC,V3J,101,5060
BC,V3J,102,5050
BC,V3J,103,X
BC,V3K,101,3780
BC,V3K,102,3800
BC,V3K,103,X
BC,V3L,101,3280
BC,V3L,102,3270
BC,V3L,103,X
BC,V3M,-1,X
BC,V3M,101,5850
BC,V3M,102,5870
BC,V3M,103,X
BC,V3N,101,5130
BC,V3N,102,5060
BC,V3N,103,X
BC,V3P,101,X
BC,V3R,101,8600
BC,V3R,102,8730
BC,V3R,103,X
BC,V3S,101,13350
BC,V3S,102,12810
BC,V3S,103,X
BC,V3T,101,7080
BC,V3T,102,8540
BC,V3T,103,X
BC,V3V,101,7900
BC,V3V,102,8540
BC,V3V,103,X
BC,V3W,101,14120
BC,V3W,102,14630
BC,V3W,103,X
BC,V3X,101,4420
BC,V3X,102,4430
BC,V3X,103,X
BC,V3Y,101,2000
BC,V3Y,102,1690
BC,V3Y,103,X
BC,V3Z,101,4050
BC,V3Z,102,3300
BC,V4A,101,3680
BC,V4A,102,3160
BC,V4A,103,X
BC,V4B,101,2240
BC,V4B,102,1880
BC,V4C,101,6220
BC,V4C,102,6300
BC,V4C,103,X
BC,V4E,101,1340
BC,V4E,102,1210
BC,V4E,103,X
BC,V4G,101,X
BC,V4G,102,30
BC,V4H,101,X
BC,V4H,102,X
BC,V4J,102,X
BC,V4K,101,2570
BC,V4K,102,2280
BC,V4L,101,710
BC,V4L,102,630
BC,V4M,101,1550
BC,V4M,102,1320
BC,V4M,103,X
BC,V4N,101,10290
BC,V4N,102,9350
BC,V4N,103,X
BC,V4P,101,1260
BC,V4P,102,1060
BC,V4P,103,X
BC,V4R,101,1740
BC,V4R,102,1500
BC,V4S,101,820
BC,V4S,102,750
BC,V4S,103,X
BC,V4T,101,3430
BC,V4T,102,3140
BC,V4V,101,2070
BC,V4V,102,1890
BC,V4V,103,X
BC,V4W,101,2320
BC,V4W,102,1990
BC,V4W,103,X
BC,V4X,101,1420
BC,V4X,102,1380
BC,V4X,103,X
BC,V4Z,101,510
BC,V4Z,102,460
BC,V5A,-1,X
BC,V5A,101,2620
BC,V5A,102,2670
BC,V5A,103,X
BC,V5B,101,2660
BC,V5B,102,2610
BC,V5B,103,X
BC,V5C,-1,X
BC,V5C,101,3940
BC,V5C,102,3850
BC,V5C,103,X
BC,V5E,-1,X
BC,V5E,101,3210
BC,V5E,102,3300
BC,V5E,103,X
BC,V5G,101,2430
BC,V5G,102,2550
BC,V5G,103,X
BC,V5H,-1,X
BC,V5H,101,5290
BC,V5H,102,4900
BC,V5H,103,X
BC,V5J,-1,X
BC,V5J,101,3070
BC,V5J,102,2970
BC,V5K,101,3120
BC,V5K,102,3070
BC,V5K,103,X
BC,V5L,101,3070
BC,V5L,102,2940
BC,V5L,103,X
BC,V5M,-1,X
BC,V5M,101,3360
BC,V5M,102,3280
BC,V5M,103,X
BC,V5N,101,5110
BC,V5N,102,5100
BC,V5N,103,X
BC,V5O,102,X
BC,V5P,-1,X
BC,V5P,101,4760
BC,V5P,102,4730
BC,V5P,103,X
BC,V5R,-1,X
BC,V5R,101,7570
BC,V5R,102,7050
BC,V5R,103,X
BC,V5S,101,3930
BC,V5S,102,3490
BC,V5S,103,X
BC,V5T,101,3530
BC,V5T,102,3540
BC,V5T,103,X
BC,V5V,101,3020
BC,V5V,102,2960
BC,V5V,103,X
BC,V5W,101,2870
BC,V5W,102,2810
BC,V5W,103,X
BC,V5X,-1,X
BC,V5X,101,4540
BC,V5X,102,4620
BC,V5X,103,X
BC,V5Y,101,2080
BC,V5Y,102,1950
BC,V5Y,103,X
BC,V5Z,101,2510
BC,V5Z,102,2380
BC,V5Z,103,X
BC,V6A,101,3230
BC,V6A,102,4830
BC,V6A,103,X
BC,V6B,-1,X
BC,V6B,101,4420
BC,V6B,102,4860
BC,V6B,103,X
BC,V6C,101,340
BC,V6C,102,390
BC,V6C,103,X
BC,V6E,-1,X
BC,V6E,101,3900
BC,V6E,102,4170
BC,V6E,103,X
BC,V6G,-1,X
BC,V6G,101,3690
BC,V6G,102,3990
BC,V6G,103,X
BC,V6H,101,2230
BC,V6H,102,1920
BC,V6H,103,X
BC,V6J,101,2590
BC,V6J,102,2310
BC,V6J,103,X
BC,V6K,101,2910
BC,V6K,102,2600
BC,V6K,103,X
BC,V6L,101,880
BC,V6L,102,760
BC,V6L,103,X
BC,V6M,-1,X
BC,V6M,101,1620
BC,V6M,102,1390
BC,V6M,103,X
BC,V6N,101,1200
BC,V6N,102,1150
BC,V6P,101,3840
BC,V6P,102,3720
BC,V6P,103,X
BC,V6R,101,1660
BC,V6R,102,1470
BC,V6S,101,1090
BC,V6S,102,950
BC,V6S,103,X
BC,V6T,101,950
BC,V6T,102,900
BC,V6V,101,1570
BC,V6V,102,1580
BC,V6W,101,360
BC,V6W,102,310
BC,V6X,101,5930
BC,V6X,102,5420
BC,V6X,103,X
BC,V6Y,101,6580
BC,V6Y,102,5970
BC,V6Y,103,X
BC,V6Z,101,2470
BC,V6Z,102,2690
BC,V6Z,103,X
BC,V7A,101,3470
BC,V7A,102,3410
BC,V7A,103,X
BC,V7B,101,110
BC,V7B,102,90
BC,V7C,-1,X
BC,V7C,101,5000
BC,V7C,102,4530
BC,V7C,103,X
BC,V7E,101,4050
BC,V7E,102,3500
BC,V7E,103,X
BC,V7G,101,1270
BC,V7G,102,1020
BC,V7G,103,X
BC,V7H,101,1260
BC,V7H,102,1130
BC,V7H,103,X
BC,V7J,101,1910
BC,V7J,102,1720
BC,V7J,103,X
BC,V7K,101,1290
BC,V7K,102,1140
BC,V7L,101,3460
BC,V7L,102,3130
BC,V7L,103,X
BC,V7M,101,2970
BC,V7M,102,2670
BC,V7N,101,1750
BC,V7N,102,1580
BC,V7P,101,1890
BC,V7P,102,1780
BC,V7P,103,X
BC,V7R,101,1510
BC,V7R,102,1410
BC,V7R,103,X
BC,V7S,101,1160
BC,V7S,102,1060
BC,V7T,-1,X
BC,V7T,101,1110
BC,V7T,102,980
BC,V7V,-1,X
BC,V7V,101,1440
BC,V7V,102,1180
BC,V7W,101,740
BC,V7W,102,690
BC,V7W,103,X
BC,V7X,101,X
BC,V7X,102,X
BC,V7Y,101,X
BC,V7Y,102,X
BC,V7Z,101,60
BC,V7Z,102,40
BC,V8A,-1,X
BC,V8A,101,1990
BC,V8A,102,1990
BC,V8A,103,X
BC,V8B,101,1950
BC,V8B,102,1910
BC,V8B,103,X
BC,V8C,101,750
BC,V8C,102,580
BC,V8C,103,X
BC,V8E,101,2950
BC,V8E,102,3440
BC,V8G,101,2030
BC,V8G,102,1890
BC,V8G,103,X
BC,V8H,101,X
BC,V8J,101,1370
BC,V8J,102,1340
BC,V8J,103,X
BC,V8K,101,1560
BC,V8K,102,1360
BC,V8K,103,X
BC,V8L,101,2070
BC,V8L,102,1770
BC,V8L,103,X
BC,V8M,101,1470
BC,V8M,102,1380
BC,V8M,103,X
BC,V8N,101,2310
BC,V8N,102,2250
BC,V8N,103,X
BC,V8P,101,1740
BC,V8P,102,1640
BC,V8P,103,X
BC,V8R,-1,X
BC,V8R,101,2490
BC,V8R,102,2190
BC,V8R,103,X
BC,V8S,101,1560
BC,V8S,102,1210
BC,V8S,103,X
BC,V8T,-1,X
BC,V8T,101,2860
BC,V8T,102,2930
BC,V8T,103,X
BC,V8V,101,3240
BC,V8V,102,3020
BC,V8V,103,X
BC,V8W,101,880
BC,V8W,102,1130
BC,V8X,-1,X
BC,V8X,101,2510
BC,V8X,102,2430
BC,V8X,103,X
BC,V8Y,101,810
BC,V8Y,102,780
BC,V8Z,101,3410
BC,V8Z,102,3220
BC,V8Z,103,X
BC,V9A,101,4350
BC,V9A,102,4340
BC,V9A,103,X
BC,V9B,101,5710
BC,V9B,102,5120
BC,V9B,103,X
BC,V9C,101,2640
BC,V9C,102,2250
BC,V9C,103,X
BC,V9E,101,530
BC,V9E,102,450
BC,V9G,101,1550
BC,V9G,102,1520
BC,V9G,103,X
BC,V9H,101,1100
BC,V9H,102,980
BC,V9J,101,930
BC,V9J,102,920
BC,V9J,103,X
BC,V9K,101,1580
BC,V9K,102,1460
BC,V9K,103,X
BC,V9L,-1,X
BC,V9L,101,4270
BC,V9L,102,4080
BC,V9L,103,X
BC,V9M,101,1710
BC,V9M,102,1530
BC,V9N,101,3910
BC,V9N,102,3380
BC,V9N,103,X
BC,V9O,102,X
BC,V9P,101,2530
BC,V9P,102,2330
BC,V9R,-1,X
BC,V9R,101,4150
BC,V9R,102,4140
BC,V9R,103,X
BC,V9S,-1,X
BC,V9S,101,2130
BC,V9S,102,2120
BC,V9S,103,X
BC,V9T,101,4000
BC,V9T,102,3490
BC,V9T,103,X
BC,V9V,101,1100
BC,V9V,102,940
BC,V9V,103,X
BC,V9W,101,3660
BC,V9W,102,3500
BC,V9X,101,1270
BC,V9X,102,1330
BC,V9X,103,X
BC,V9Y,101,2880
BC,V9Y,102,3020
BC,V9Z,101,2170
BC,V9Z,102,2090
BC,V9Z,103,X
YT,Y0A,101,260
YT,Y0A,102,320
YT,Y0B,101,940
YT,Y0B,102,1090
YT,Y0B,103,X
YT,Y1A,101,2920
YT,Y1A,102,3140
YT,Y1A,103,X
NT,X0E,101,3040
NT,X0E,102,3830
NT,X0E,103,X
NT,X0G,101,70
NT,X0G,102,110
NT,X0J,102,X
NT,X0X,102,X
NT,X0Y,102,X
NT,X1A,101,1960
NT,X1A,102,2210
NT,X1A,103,X
NU,X0A,101,2160
NU,X0A,102,2430
NU,X0A,103,X
NU,X0B,101,1120
NU,X0B,102,1170
NU,X0C,101,1330
NU,X0C,102,1450
**,Unknown/Inconnu,-1,X
**,Unknown/Inconnu,101,600
**,Unknown/Inconnu,102,800
??,Unknown/Inconnu,101,X
??,Unknown/Inconnu,102,X
